,PC1,PC2,Westernization
SKST007_4_G102948,-10.539997895959711,-12.903241793265256,Occidental
SKST007_1_G102966,-9.150150081036944,-13.629858027098564,Occidental
SKST007_2_G102967,-7.533943301124243,-9.242434584422561,Occidental
SKST024_8_G103031,10.74192943866594,-10.7342798807233,Occidental
p9223_mo4,-15.632083614595228,0.23595199874044948,Occidental
p9223_mo3,-14.560492705527686,-1.0311287991733442,Occidental
p9223_mo2,-15.708180428457428,-2.629288343798504,Occidental
p9223_mo1,-15.191446571854847,0.22841157568297277,Occidental
p9220_mo7,-4.932845385858796,-9.569199923660701,Occidental
p9220_mo6,-1.0544712030604249,-9.43205817931672,Occidental
p9220_mo5,-4.556557128335804,-9.487522522233728,Occidental
p9220_mo4,-5.897271353186431,-10.972851440548897,Occidental
p9220_mo3,-6.617859190548792,-8.383291677507522,Occidental
p9220_mo2,-8.414785783748037,-8.438913558849578,Occidental
p9281_mo5,-13.184053087188708,-8.792080517854448,Occidental
p9281_mo6,3.309712675643005,9.747507609935521,Occidental
p9223_mo7,-16.9853357252417,-2.7977838802227604,Occidental
p9223_mo8,-15.505729991073306,-2.2555397354601032,Occidental
p9223_mo5,-16.61783202588062,-0.5134809765476351,Occidental
p9223_mo6,-13.036260607067224,-2.5891525137149065,Occidental
p9281_mo3,-15.566905140575479,-6.998039184391993,Occidental
p9281_mo4,-14.773955675648768,-4.480295976884686,Occidental
p9281_mo1,-11.942098446582616,-9.280238343376286,Occidental
p9281_mo2,-12.525163203359956,-11.032424755616773,Occidental
p9220_mo1,-6.555784332309585,-5.836961474063799,Occidental
SKST006_6_G102964,14.519884539604147,12.06189311869921,Occidental
SKST006_7_G102965,16.39480101732147,17.426788855020487,Occidental
SKST006_4_G102962,17.163280030185827,16.54469065104351,Occidental
SKST006_5_G102963,12.469017704728131,12.65066838832873,Occidental
SKST006_1_G102959,14.482973668185823,10.34811144446634,Occidental
SKST006_9_G103014,16.074044840155608,18.239333143080295,Occidental
SKST027_3_G102945,3.457766310992989,-2.2405024264685585,Occidental
SKST027_4_G102958,9.871342583953819,-5.31404751590494,Occidental
SKST027_6_G102955,10.233890818919159,8.133894502633273,Occidental
SKST027_9_G102947,16.871506415089616,17.10330613982019,Occidental
SKST027_11_G102996,25.62760343519898,17.663896095549482,Occidental
SKST027_12_G103011,18.28351160431302,15.968526706633202,Occidental
SKST027_1_G102984,14.394590651526482,1.3002717289373287,Occidental
SKST027_2_G102985,16.90281782579866,0.6538698810875312,Occidental
SKST032_1_G102943,17.532636624569037,13.695937663280205,Occidental
SKST032_2_G102946,17.55445188180161,-6.909557866466515,Occidental
SKST014_3_G102978,19.109649849296453,13.927304300371958,Occidental
SKST014_2_G102977,24.20414456084408,23.328290148290645,Occidental
SKST014_5_G102980,26.195414886142586,10.887830781058558,Occidental
SKST014_4_G102979,12.294863990329649,8.70907318792462,Occidental
SKST014_7_G102940,14.324673085564726,-6.694765849872607,Occidental
SKST014_6_G102951,12.163860021933017,6.614508908338482,Occidental
SKST032_4_G103008,3.0824717358227636,-6.777134711120403,Occidental
SKST032_3_G102989,14.590149622980881,-0.3011029160937193,Occidental
SKST032_5_G103024,-0.6620062771044619,-5.577098813186065,Occidental
SKST027_10_G102936,23.422724068067623,20.63724132019385,Occidental
SKST025_9_G103021,19.91646222496238,-7.466482697714995,Occidental
SKST025_2_G102986,26.14027946216976,-9.353101167583429,Occidental
SKST025_1_G102983,27.01366750362661,-10.353687195006838,Occidental
SKST025_6_G103010,19.969400071195302,3.1878696423598627,Occidental
SKST025_5_G103006,20.204926089118892,-7.909083643359701,Occidental
SKST025_4_G102939,23.395384434762583,-1.7501228762820427,Occidental
SKST025_3_G102942,28.113460890429998,-6.235239066795963,Occidental
p8883_mo6,13.494582960272979,-11.894688619961727,Occidental
p8646_mo8,13.0956717344273,-1.2735781316061416,Occidental
p8646_mo9,16.64442145221244,-7.505709775511167,Occidental
p8646_mo6,10.976484503404011,-6.369755430103084,Occidental
p8646_mo7,13.14125559548961,-2.753622598991176,Occidental
p8646_mo3,7.955670107038497,-6.79571400863185,Occidental
p8646_mo2,7.798657034185949,-6.142329115040497,Occidental
p8646_mo12,12.421696371766282,-15.196728585604628,Occidental
p8646_mo11,11.814428506847278,-13.881588754054814,Occidental
p8646_mo10,12.984995833012938,-14.409612940657627,Occidental
p8646_mo1,7.5558356408070715,-5.448505558381579,Occidental
p8600_mo9,21.954587666390584,-9.606198929170834,Occidental
p8600_mo8,22.068898538970796,-9.630024681881956,Occidental
p8646_mo5,13.465651693048393,-2.437950451198655,Occidental
p8646_mo4,9.332219505711267,-11.611335843494231,Occidental
p8883_mo2,14.750558193588107,-11.112015876363714,Occidental
p8883_mo3,17.13132309826958,-15.257179505144293,Occidental
p8600_mo1,27.663341023582323,-4.0938812217629605,Occidental
p8600_mo10,23.6570583456853,-8.224285615651802,Occidental
p8600_mo11,24.22579954658358,-9.80399966560731,Occidental
p8600_mo12,24.313560011883194,-10.440321386168186,Occidental
p8600_mo2,32.033827871732115,-1.8655190086720905,Occidental
p8600_mo3,29.12682493879186,-3.2220509184219255,Occidental
p8600_mo4,28.80773443172641,-6.822627132926784,Occidental
p8600_mo5,30.489563891582268,-5.776236381012127,Occidental
p8600_mo6,26.40162112365462,-8.433679906026153,Occidental
p8600_mo7,26.62379042035976,-9.092146658317628,Occidental
p8883_mo12,4.598837272075706,-8.450927300822478,Occidental
p8883_mo11,13.345496952138086,-10.861266643217583,Occidental
p8883_mo10,8.197400995495778,-7.54850997742622,Occidental
p8883_mo9,9.276040954217505,-6.560467632291345,Occidental
p9061_mo1,-3.4776894561168294,2.6821008163428544,Occidental
p8883_mo7,14.218925049203246,-11.359308756139956,Occidental
p8883_mo8,12.918448300749894,-10.621381822580776,Occidental
p8883_mo4,9.298784710186942,-8.424096675192153,Occidental
p9061_mo2,-2.486672721569848,4.541592355294588,Occidental
p9061_mo3,0.7007863006755102,3.550068701066256,Occidental
p9193_mo1,-9.072723772443208,-9.889469709042505,Occidental
p9061_mo8,-3.234940541675268,5.956345614547181,Occidental
p9193_mo4,-10.139865745402908,-10.551981128456372,Occidental
p9193_mo2,2.5687373276302283,-13.509143805562012,Occidental
p9061_mo5,-4.63014587003854,4.770331340781672,Occidental
p9061_mo4,-2.7974021849081403,4.9477173037557485,Occidental
p9061_mo7,-4.036018416075828,3.6895685777100726,Occidental
p9061_mo6,-6.235863659617628,4.344007569487406,Occidental
p9193_mo6,-11.417733753213795,-7.61059390627183,Occidental
p9193_mo5,-6.121724829208233,-10.46662404861815,Occidental
p8712_mo6,20.21425021243725,-4.6839453520341,Occidental
p8712_mo7,16.7139461850121,-7.974104362813919,Occidental
p8712_mo8,17.153937116512925,-6.70401228328759,Occidental
p8712_mo9,15.613044150183438,-3.5849722910313604,Occidental
p8712_mo2,17.252886180655963,-2.2134753235604867,Occidental
p8712_mo3,14.67158346512472,-5.168149563281536,Occidental
p8712_mo4,13.341514873764755,-3.42045832159343,Occidental
p8712_mo5,19.976986227089466,-9.197869358498878,Occidental
p9193_mo7,-11.658623192660212,-5.83153779725555,Occidental
p9216_mo3,7.05846070192861,-15.901088684708423,Occidental
p8712_mo10,11.862928202059162,-7.25418578032635,Occidental
p8712_mo1,11.04789621975323,-11.030909991812845,Occidental
p8712_mo12,10.248277631645689,-4.892789631012961,Occidental
p8712_mo11,8.087985234908068,0.5527238818184887,Occidental
SAMD00115014,17.161056399051446,-5.09368891630985,Occidental
SAMD00115015,17.71950229580335,1.5130659967304743,Occidental
SAMD00115025,1.0079045172145022,-0.06032643168435925,Occidental
SAMD00115027,5.467538943362882,-4.927302723570917,Occidental
SAMD00114971,0.3885329499085408,17.785191628437587,Occidental
SAMD00114972,-11.399401347601376,-6.07153624740605,Occidental
SAMD00115039,3.4669941285068475,6.937130496198474,Occidental
SAMD00114968,18.919486791647937,-4.842786578733127,Occidental
SAMD00114970,25.598334728702856,0.18168688126263266,Occidental
SAMD00115016,9.425574395643924,-8.936718601623113,Occidental
SAMD00115017,8.147075437173966,12.84260865353166,Occidental
SAMD00115019,-0.9182158681204076,-12.984465227489192,Occidental
SAMD00115021,-9.048166396818718,6.376732356521593,Occidental
SAMD00115023,0.18470933641183152,10.88712541381332,Occidental
SAMD00114973,-2.5380434009514694,9.464915159469209,Occidental
SAMD00114969,13.279103594733439,1.1594496984372142,Occidental
SAMD00115018,-5.271834584110826,8.13581019249515,Occidental
SAMD00115020,-5.457757189623839,-4.025997354529063,Occidental
SAMD00115022,23.301223322335087,6.453309421841143,Occidental
SAMD00115024,14.442566343506549,-18.474721224567418,Occidental
SAMD00115064,11.696544559960842,12.047273958373417,Occidental
SAMD00115029,-1.059930985000367,-6.6542158871659085,Occidental
SAMD00115026,-0.44386283152276995,-8.523441781792286,Occidental
SAMD00115028,-16.282591408510168,10.713645706385421,Occidental
SAMD00115060,30.278275437446453,7.953409242455651,Occidental
SAMD00115061,-8.274025917667156,10.795196402517755,Occidental
SAMD00115062,8.047610095291077,-16.48226881574788,Occidental
SAMD00114997,27.032995934511288,16.60202797868036,Occidental
SAMD00115030,13.449277472083777,8.018044587721443,Occidental
SAMD00115063,-0.1430896503202277,-8.866009583291437,Occidental
SAMD00114999,24.531455568865148,2.673761861496931,Occidental
SAMD00115031,5.198585199964082,-8.744066166322124,Occidental
SAMD00115032,18.34180102071009,-7.249828521584452,Occidental
SAMD00115065,-3.01941756512554,-14.249121221348773,Occidental
SAMD00115034,-5.665498491410446,5.622293897457429,Occidental
SAMD00115035,-1.829921218085392,-5.317484430680959,Occidental
SAMD00114998,16.7051653782555,3.071131719847594,Occidental
SAMD00115000,19.18392760250292,-0.15252676987948277,Occidental
SAMD00114995,-16.757186342898734,2.1300338624701665,Occidental
SAMD00114996,5.393071268909237,3.3784979630039587,Occidental
SAMD00115033,24.40419186761996,16.95767291662507,Occidental
SAMD00114801,17.258392191831334,-5.8746385246436885,Occidental
SAMD00114735,3.472151032742234,-3.548047108811743,Occidental
SAMD00114736,19.949384323139903,-7.94612119661856,Occidental
SAMD00115036,13.01815750405524,-15.492227833066003,Occidental
SAMD00114737,-6.211775144957308,5.05573374721322,Occidental
SAMD00114738,21.780982068668557,-4.952372505649884,Occidental
SAMD00115037,21.659076586371995,-13.339146248260239,Occidental
SAMD00114739,8.73519887580871,5.767037160074034,Occidental
SAMD00114744,2.7474991322374223,-9.386049749025606,Occidental
SAMD00114745,25.573567997331416,11.365459709423732,Occidental
SAMD00114746,9.314292622797167,-1.0757914698728035,Occidental
SAMD00114747,0.5877417997041903,-5.1534039641336955,Occidental
SAMD00114831,0.09994026105554177,-4.129537924876707,Occidental
SAMD00114748,12.129690817282729,13.583448128967344,Occidental
SAMD00114832,-0.9875952131639991,3.0122752149752587,Occidental
SAMD00114740,-9.843877448482072,-5.483168076966382,Occidental
SAMD00114741,1.2630904052268725,-1.8402482368387476,Occidental
SAMD00114833,7.3688422743172985,-1.62532008268174,Occidental
SAMD00114742,22.44919374136662,5.412450050415025,Occidental
SAMD00114743,-0.41985023795629495,-3.0510019414046594,Occidental
SAMD00114757,0.5499774005350204,-5.386748367235124,Occidental
SAMD00114758,-8.87540268888645,-13.384877812293247,Occidental
SAMD00114759,-3.4328572743421706,-3.8476606511306217,Occidental
SAMD00114760,20.710001489215223,6.671594408414511,Occidental
SAMD00114834,8.291302621504984,-4.8312778828469805,Occidental
SAMD00114761,1.8503684552209325,-7.6819692641238015,Occidental
SAMD00114762,4.865956982672606,-0.20524370849268525,Occidental
SAMD00114763,5.284377889065633,-0.810065217414726,Occidental
SAMD00114802,6.5190904551607325,-10.048683284575414,Occidental
SAMD00114815,32.0818133285889,6.396846562765909,Occidental
SAMD00114764,-9.933887379427382,7.274177029212881,Occidental
SAMD00114974,7.604740957956881,-0.19847112195621452,Occidental
SAMD00114755,10.4140017542977,-4.479383805225411,Occidental
SAMD00114756,7.182587214417302,9.904890048682422,Occidental
SAMD00114765,26.46983713541837,6.258951814630078,Occidental
SAMD00114978,27.723911515902266,11.495735105902202,Occidental
SAMD00114766,26.012014307294578,-4.228704531568217,Occidental
SAMD00114979,-10.295796101650605,-11.747187654774681,Occidental
SAMD00114767,25.99930776479411,-0.7246416259342574,Occidental
SAMD00114768,8.560008667986658,7.604858502363714,Occidental
SAMD00114769,-6.075750081698882,15.641193254359628,Occidental
SAMD00114770,-5.1865192122608335,22.007718045000168,Occidental
SAMD00114771,2.1292944751228227,6.619497402125167,Occidental
SAMD00114980,-3.693261140855583,-11.128466134596156,Occidental
SAMD00114975,-5.938678899289023,4.111519331117986,Occidental
SAMD00114772,12.937777807028684,-10.855589829518742,Occidental
SAMD00114773,-5.633452401684634,11.263960205238675,Occidental
SAMD00114718,24.271748137621984,-1.6203546170358587,Occidental
SAMD00115040,21.38225714265441,0.3472391709529603,Occidental
SAMD00114976,-13.893743644372567,-2.272735147945734,Occidental
SAMD00114977,24.69877993855822,-4.862195156816633,Occidental
SAMD00114719,-10.351474666376124,9.303545772650896,Occidental
SAMD00114720,21.564620481789916,-1.255556028158395,Occidental
SAMD00115042,27.54199517326797,-6.888129477042809,Occidental
SAMD00114721,6.97808932578644,4.873248843556018,Occidental
SAMD00114722,9.363450347805337,3.148853129439224,Occidental
SAMD00115043,5.333771459076664,10.727358706563018,Occidental
SAMD00114984,14.36990073186318,7.016150799371307,Occidental
SAMD00114723,18.11875639308442,10.254841188300826,Occidental
SAMD00114724,21.275320490325072,-4.47626103716948,Occidental
SAMD00115041,-3.8425278316894946,-4.018770740695802,Occidental
SAMD00114981,1.4492849029666424,-4.729811349842605,Occidental
SAMD00114800,20.329930484729402,8.979321241021953,Occidental
SAMD00114982,22.796469946294202,-1.2309209597887225,Occidental
SAMD00114793,3.9249323676892285,13.440198433580996,Occidental
SAMD00114794,11.851190650679992,-16.233781027014523,Occidental
SAMD00114795,19.12574153824935,3.6288794219867966,Occidental
SAMD00114985,23.727184905453704,-1.2025559842268043,Occidental
SAMD00115045,-6.748291856023538,-4.820988775628259,Occidental
SAMD00114986,-10.981051294655174,-8.160653112005996,Occidental
SAMD00115046,21.81741025470082,2.4757148604007932,Occidental
SAMD00115047,1.4240445179231873,-1.4646149598932068,Occidental
SAMD00114796,10.393005960244292,-0.8593494895576237,Occidental
SAMD00114987,6.080114633546371,8.56488730775944,Occidental
SAMD00114797,3.4299489092918902,-7.544129441966532,Occidental
SAMD00114988,16.142139083022624,-13.952071446272978,Occidental
SAMD00114798,28.08599199084532,1.4985550716850637,Occidental
SAMD00114799,-0.9846780577815846,-5.6563588666858235,Occidental
SAMD00114753,18.955879054444107,18.465738491016687,Occidental
SAMD00114754,1.852800238753412,6.545745130019857,Occidental
SAMD00115044,1.1654701706424024,-11.586071526412365,Occidental
SAMD00114989,-1.8547197057879394,1.6996935873723027,Occidental
SAMD00114990,0.5726499937529308,10.301597271832737,Occidental
SAMD00114991,1.2990318715377231,-10.2901011732834,Occidental
SAMD00114992,23.890521273838523,4.320810295141097,Occidental
SAMD00115048,18.73830588137931,-2.6174064009136755,Occidental
SAMD00114749,-7.866460433201265,-0.19282799299883813,Occidental
SAMD00115049,18.001328564373985,-13.488243534394599,Occidental
SAMD00115050,9.044699349602334,-2.8140850155295025,Occidental
SAMD00115051,2.816683784782578,-0.7163679409749211,Occidental
SAMD00115052,-9.583896432523495,-4.037418460176576,Occidental
SAMD00114750,-12.987645502866144,-5.213859208757774,Occidental
SAMD00115053,1.8388357532048918,-14.417421498778193,Occidental
SAMD00115054,21.855142457869675,-9.036204974494218,Occidental
SAMD00114993,19.299393045729907,8.06916993710522,Occidental
SAMD00115055,0.7042929558579356,-5.229757244503353,Occidental
SAMD00114751,1.9231773279355888,-1.3052562922184272,Occidental
SAMD00114752,-7.541829232151695,4.552258691306024,Occidental
SAMD00114780,5.228526028882147,13.496010150432962,Occidental
SAMD00114781,-8.02892031297457,8.613937147603377,Occidental
SAMD00114782,15.961774697692112,-9.065107037457402,Occidental
SAMD00114994,23.095856442391327,0.1320040347269842,Occidental
SAMD00114774,17.32212922445886,1.529578351508028,Occidental
SAMD00114775,-4.083939441975314,-4.326220039044963,Occidental
SAMD00114776,-8.84311410228753,-10.905902555385111,Occidental
SAMD00114777,5.6103032904587495,14.830380709155719,Occidental
SAMD00115056,-4.588418401774124,-3.415431226012106,Occidental
SAMD00115058,-14.943270410597115,-12.273200798281536,Occidental
SAMD00114778,8.443615022279914,3.0815047960833373,Occidental
SAMD00114779,-0.9834191951343279,-4.499396626535543,Occidental
SAMD00114730,1.1788007995359422,-5.473249704762261,Occidental
SAMD00115001,9.746745929510158,9.759775549608888,Occidental
SAMD00114731,-13.735557800814465,4.551513235720714,Occidental
SAMD00114732,9.576997895277877,-2.0644291238476873,Occidental
SAMD00114733,19.364959583858685,12.47219992961723,Occidental
SAMD00114734,-10.190632170552906,14.676698751820762,Occidental
SAMD00114725,12.27315087582722,-2.0000886903248576,Occidental
SAMD00115057,7.689831947355423,-9.675815326834794,Occidental
SAMD00114726,20.809515486552325,12.517498219888848,Occidental
SAMD00114727,3.1897110896004026,-14.660761747888163,Occidental
SAMD00114728,13.024139754035847,-4.459827125511702,Occidental
SAMD00114729,-0.955032130617063,-16.85649028049749,Occidental
SAMD00115002,29.987219957860916,12.24329026134092,Occidental
SAMD00114787,15.192757276392978,7.84702028242053,Occidental
SAMD00114788,13.579650436495658,-3.432336617785242,Occidental
SAMD00115003,11.158098401144734,-5.02777174813506,Occidental
SAMD00115004,-2.178675803868753,4.71560388461672,Occidental
SAMD00114789,2.933208491319319,-1.4473519911270323,Occidental
SAMD00114790,-4.796388513934714,8.309028038063767,Occidental
SAMD00114791,-7.280617657762878,-15.000262910794355,Occidental
SAMD00114792,-3.9989434448808545,-3.697700571349128,Occidental
SAMD00114783,16.909094986797786,17.56672940149806,Occidental
SAMD00114784,23.182779842944214,-2.195314255769321,Occidental
SAMD00115008,-11.06926262164631,8.061618393043947,Occidental
SAMD00114785,-2.820714848050333,0.6438436351398567,Occidental
SAMD00114786,13.595395406118836,-7.338477975903255,Occidental
SAMD00115009,-12.79864070059853,-0.07042244053411828,Occidental
SAMD00115005,12.287256145159237,-2.8737009346011844,Occidental
SAMD00115006,23.56553399043417,-9.536000054704687,Occidental
SAMD00115038,-15.412174599039986,-9.89283986476848,Occidental
SAMD00115007,13.515722553394824,-12.702564609279186,Occidental
SAMD00115059,11.711697908645888,0.2510853527235595,Occidental
SAMD00115011,-15.37817805333794,6.79323351177956,Occidental
SAMD00115012,0.37068636019113654,5.9411135640474795,Occidental
SAMD00115013,-10.14075769764056,-7.5396308329529615,Occidental
SAMD00115010,13.022731745360714,22.401303214239494,Occidental
SAMD00114816,7.103258033690055,7.620993594713728,Occidental
SAMD00114819,28.34641466026773,7.589677543459811,Occidental
SAMD00114804,2.221794289642755,-2.360230101643933,Occidental
SAMD00114805,-6.535320149112689,-6.048927496967019,Occidental
SAMD00114806,25.74169728263903,-0.9098352857558281,Occidental
SAMD00114807,5.686236071479381,7.594271225,Occidental
SAMD00114808,24.321070679424324,7.115365859672457,Occidental
SAMD00114809,-0.707836600735666,-12.722597045019533,Occidental
SAMD00114810,-0.06115570083762201,-3.9996933492984335,Occidental
SAMD00114811,7.528314266475862,15.146114790890092,Occidental
SAMD00114820,10.484535121315465,-4.843440364138753,Occidental
SAMD00114821,6.262989251896086,8.970628596468385,Occidental
SAMD00114812,-5.754195027289995,9.510355813633321,Occidental
SAMD00114813,29.830637692768256,11.446648588310424,Occidental
SAMD00114814,4.656829610965528,-11.271541361791364,Occidental
SAMD00114826,6.794267595150226,-4.279399903503731,Occidental
SAMD00114827,-6.959028670321487,13.804059701329281,Occidental
SAMD00114828,-2.7237715427196694,-7.316604800772175,Occidental
SAMD00114829,-3.078292092283652,-9.121038865027955,Occidental
SAMD00114830,5.588607502440406,-0.3241470771864252,Occidental
SAMD00114862,-4.7682916628329775,-2.305542956069389,Occidental
SAMD00114822,25.92121320417004,-10.284876514738187,Occidental
SAMD00114823,-5.227757182951557,-1.304650477718316,Occidental
SAMD00114857,-3.9105746221158437,1.198793172809899,Occidental
SAMD00114858,25.526135314650677,0.4111183496141635,Occidental
SAMD00114824,20.5684559057377,8.54729730230623,Occidental
SAMD00114825,28.089465026001594,2.5748248950794483,Occidental
SAMD00114817,-1.3974851347434853,-2.8059033141412852,Occidental
SAMD00114818,-5.127219060362169,0.8480781693416084,Occidental
SAMD00114835,18.31870387756595,-9.898668832726266,Occidental
SAMD00114836,9.823111199258848,-7.627478140869736,Occidental
SAMD00114803,0.2953945598121237,1.2387112576248844,Occidental
SAMD00114841,9.828020716548192,-8.961750848479802,Occidental
SAMD00114842,17.702781083574223,17.894019391117507,Occidental
SAMD00114843,-13.303575488717296,3.2151594116375133,Occidental
SAMD00114844,7.361479863124021,19.042163226100097,Occidental
SAMD00114845,5.280690429826109,-11.195690832469804,Occidental
SAMD00114846,17.586538732234125,0.4120284534906471,Occidental
SAMD00114847,-17.473742057051652,2.83926511252465,Occidental
SAMD00114848,-0.6489905834230321,7.012093164915932,Occidental
SAMD00114849,-13.883714912603597,5.6181345076664115,Occidental
SAMD00114850,8.485198102268598,-5.4203869454376425,Occidental
SAMD00114863,-4.171454140912198,0.5966476946084498,Occidental
SAMD00114864,2.872125786034137,23.745612278614587,Occidental
SAMD00114865,27.56012486371636,5.331204757495664,Occidental
SAMD00114866,23.841831025581676,-4.679211278887309,Occidental
SAMD00114851,-1.9878756488672042,-2.3548280798240624,Occidental
SAMD00114852,0.40439162822969976,10.209215368553764,Occidental
SAMD00114867,0.6064574617566247,-6.689320969006864,Occidental
SAMD00114853,21.758653595026708,-7.24667468300417,Occidental
SAMD00114868,-10.58935292613883,19.279620218671056,Occidental
SAMD00114869,21.975054029912094,-7.582397836814864,Occidental
SAMD00114854,28.199899152471442,17.977548833861423,Occidental
SAMD00114859,3.6996071929724534,7.03285343119676,Occidental
SAMD00114837,23.215508698729646,-4.960451766491084,Occidental
SAMD00114838,9.81308665791094,-2.8334317091739374,Occidental
SAMD00114860,-7.043964807114346,-1.7966821843218375,Occidental
SAMD00114839,4.078147061543659,9.656133839764522,Occidental
SAMD00114840,-3.1657548526374004,5.235328386326545,Occidental
SAMD00114855,17.96758997424572,5.317704678219801,Occidental
SAMD00114856,9.41157395466443,-13.682095209906098,Occidental
SAMD00114861,-6.616882689183221,-14.128034196411182,Occidental
SAMD00114887,2.0502535763350647,-1.107403612235239,Occidental
SAMD00114870,6.423966700754399,4.331534614183566,Occidental
SAMD00114871,-12.407621291250269,3.511835690411705,Occidental
SAMD00114926,-1.0037071751180058,5.57145588427702,Occidental
SAMD00114937,6.071279015070194,-1.4721805500609007,Occidental
SAMD00114888,-7.6448977882957685,6.184760935778623,Occidental
SAMD00114889,20.533465082910496,-4.008087670407268,Occidental
SAMD00114872,16.86930918568923,-14.351692480773824,Occidental
SAMD00114873,-9.90362317994282,0.6052488459207206,Occidental
SAMD00114927,4.204229648725503,6.512672104127969,Occidental
SAMD00114928,14.543433389205571,-1.5797894615895833,Occidental
SAMD00114938,0.3763113182270814,1.9564211325168959,Occidental
SAMD00114890,0.7498627816593455,11.559300259431993,Occidental
SAMD00114891,-10.205076494881173,4.209446777906453,Occidental
SAMD00114929,15.50902957926575,-12.599928206333058,Occidental
SAMD00114930,7.413978609866277,-4.874111191806898,Occidental
SAMD00114939,-15.627081855867083,-5.040004395926823,Occidental
SAMD00114892,-12.126354216441289,-3.6403917892902937,Occidental
SAMD00114893,29.182045771669973,3.7494972409360767,Occidental
SAMD00114874,13.227248165088138,-0.5512194441077485,Occidental
SAMD00114875,26.234169212173825,6.220814637591971,Occidental
SAMD00114931,0.09208437870105968,16.336343675020576,Occidental
SAMD00114932,24.090034864214978,1.2820994872179146,Occidental
SAMD00114940,23.44309125470371,17.445595578506786,Occidental
SAMD00114894,20.62121096474895,5.021129511786602,Occidental
SAMD00114895,-11.529393428244745,-5.168213795039153,Occidental
SAMD00114876,-6.244623220372155,13.889068635410142,Occidental
SAMD00114933,18.026479603708033,7.810848950202562,Occidental
SAMD00114941,3.335937476808799,10.647585669450573,Occidental
SAMD00114896,20.46746639484494,-2.7714750169836675,Occidental
SAMD00114897,24.665686622838724,6.964966486141822,Occidental
SAMD00114877,-4.242018007946404,15.695603751672433,Occidental
SAMD00114878,22.633886324386083,3.6320773609405803,Occidental
SAMD00114934,5.042830225623243,16.584460770583284,Occidental
SAMD00114942,20.259973073043742,-5.453343249359857,Occidental
SAMD00114898,-18.516065541832553,1.9626706647302319,Occidental
SAMD00114935,29.111250417301914,13.354368859467543,Occidental
SAMD00114936,16.66755961765267,-7.711075959137124,Occidental
SAMD00114943,-1.4314369062308963,-3.0327076217225484,Occidental
SAMD00114908,-5.579954053232219,15.38723088651367,Occidental
SAMD00114944,-2.118375523648348,17.200137832095255,Occidental
SAMD00114918,14.404280248655258,-11.746376905122936,Occidental
SAMD00114909,-2.528267201766555,7.073312272668846,Occidental
SAMD00114919,-4.304798344782318,-0.7571634858179079,Occidental
SAMD00114920,11.550645838849842,-5.401969630958614,Occidental
SAMD00114949,19.99378955744266,-9.82410545499205,Occidental
SAMD00114950,14.465509740660131,-12.385946158071889,Occidental
SAMD00114910,7.6038908954744855,-8.779766013678366,Occidental
SAMD00114911,25.059406396130772,4.02978530360713,Occidental
SAMD00114921,5.264872918009392,-16.215359087357534,Occidental
SAMD00114922,24.523496150876305,-8.215311414170348,Occidental
SAMD00114951,-5.054770958733574,16.550018143968774,Occidental
SAMD00114912,0.04183933837607867,9.487439577058337,Occidental
SAMD00114913,1.7083120750014835,11.508878773028753,Occidental
SAMD00114923,-14.02928916389995,12.663842444771433,Occidental
SAMD00114952,-4.970678316812775,-8.590088119555347,Occidental
SAMD00114953,14.17714149583242,-0.7707355926584389,Occidental
SAMD00114945,5.152733468667966,14.396428853402437,Occidental
SAMD00114924,19.22370073948926,-8.790254812956132,Occidental
SAMD00114954,-10.317228269013714,3.2675104757856452,Occidental
SAMD00114914,20.53153922744886,0.23447263569246157,Occidental
SAMD00114946,-2.041117398295402,-8.25137937003462,Occidental
SAMD00114925,1.722519368359853,-10.615001775092466,Occidental
SAMD00114955,5.049996697046923,-6.649745612090029,Occidental
SAMD00114956,8.285646463402808,-7.106689381101048,Occidental
SAMD00114915,15.786063819564331,1.1037624842673077,Occidental
SAMD00114916,13.783446780007921,7.246302392903094,Occidental
SAMD00114917,18.435070951312674,16.35696485895619,Occidental
SAMD00114947,4.140085300282697,-1.3965617869352602,Occidental
SAMD00114948,-7.1626288667541935,-4.111578846246382,Occidental
SAMD00114957,-3.59652640000472,1.5228427380362897,Occidental
SAMD00114958,-8.132905456685773,-3.1913800274036506,Occidental
SAMD00114879,13.336794035613524,-3.587608701097717,Occidental
SAMD00114880,11.107836130568192,-2.828704089700678,Occidental
SAMD00114959,22.05728261514404,-3.098843152095035,Occidental
SAMD00114960,6.712202326149471,-8.216456773000637,Occidental
SAMD00114899,22.401421285426114,-8.614556833980991,Occidental
SAMD00114881,24.175899387499406,12.156201056170048,Occidental
SAMD00114882,-2.5629117374558277,-6.4076888051088945,Occidental
SAMD00114900,-12.348033597995599,9.721332915432829,Occidental
SAMD00114901,29.5960339367366,12.89652566360499,Occidental
SAMD00114961,2.9235958351210565,-12.69662036320344,Occidental
SAMD00114962,22.805721905475444,-6.723485922789407,Occidental
SAMD00114883,19.757710858245844,-0.5441106489483838,Occidental
SAMD00114884,14.555415187263451,-6.507758639298843,Occidental
SAMD00114902,25.437625085722985,12.16940842279421,Occidental
SAMD00114903,2.468949375592632,-5.569038351392339,Occidental
SAMD00114963,-12.79728270226775,-5.055817751584477,Occidental
SAMD00114964,19.853155490506055,3.8960038676581155,Occidental
SAMD00114904,-12.276071824765069,12.165516259823836,Occidental
